date,sqft_living,price,bedrooms,bathrooms,price_category
2014-10-20,1280,470000.0,3,3.5,low_end
2014-09-26,2770,470000.0,3,2.75,low_end
2014-09-22,2000,470000.0,3,2.5,low_end
2014-08-13,1990,470000.0,4,2.5,low_end
2014-07-22,1850,470000.0,4,2.5,low_end
2014-06-16,1760,470000.0,3,1.5,low_end
2014-08-27,2030,470000.0,5,1.75,low_end
2015-01-14,1500,470000.0,4,2.0,low_end
2014-10-10,1740,470000.0,4,1.0,low_end
2014-06-04,1800,470000.0,3,2.0,low_end
2014-08-26,2150,470000.0,4,2.75,low_end
2014-07-16,1010,470000.0,3,1.0,low_end
2014-09-17,2180,470000.0,5,1.5,low_end
2014-10-29,2520,470000.0,4,2.5,low_end
2014-08-22,2590,470000.0,4,1.0,low_end
2015-05-04,2070,470000.0,3,2.5,low_end
2014-07-18,3380,470000.0,4,2.25,low_end
2014-09-10,3860,470000.0,5,3.75,low_end
2014-07-15,1780,470000.0,3,2.25,low_end
2014-06-16,1510,470000.0,3,1.5,low_end
2015-03-04,1980,470000.0,3,2.5,low_end
2014-10-20,2100,470000.0,3,2.5,low_end
2014-07-25,3520,470000.0,3,3.5,low_end
2014-07-09,2380,470000.0,4,2.25,low_end
2014-05-14,2310,470000.0,4,2.5,low_end
2015-01-15,2700,470000.0,4,2.5,low_end
2014-10-16,1830,470000.0,3,2.25,low_end
2015-02-24,2490,470000.0,6,1.75,low_end
2014-09-22,2120,470000.0,3,2.5,low_end
2015-03-18,2310,470000.0,4,2.75,low_end
2014-08-27,2180,470000.0,4,2.0,low_end
2014-06-28,1500,470000.0,3,1.5,low_end
2014-06-19,1730,470000.0,3,2.0,low_end
2015-03-20,2070,470000.0,3,3.5,low_end
2015-02-26,1900,470000.0,5,2.0,low_end
2014-07-22,3910,470000.0,5,3.25,low_end
2015-03-09,2480,470000.0,3,2.5,low_end
2014-08-20,1710,470000.0,3,3.25,low_end
2014-07-31,2220,470000.0,3,2.25,low_end
2014-07-17,1740,470000.0,3,3.25,low_end
2014-11-10,2410,470000.0,4,2.0,low_end
2015-04-02,1520,470000.0,2,1.75,low_end
2015-02-18,2320,470000.0,4,2.5,low_end
2015-02-17,2620,470000.0,3,2.5,low_end
2015-02-06,1650,470000.0,4,1.75,low_end
2014-06-23,2150,470000.0,3,2.5,low_end
2014-08-04,2350,469995.0,4,2.5,low_end
2014-11-10,1820,469950.0,3,2.0,low_end
2014-09-19,1620,469950.0,3,2.25,low_end
2014-10-10,2310,469950.0,5,2.5,low_end
2014-08-09,1760,469950.0,3,3.25,low_end
2014-07-08,2530,469950.0,4,2.75,low_end
2014-09-30,1220,469950.0,5,2.0,low_end
2014-12-15,2720,469950.0,4,2.75,low_end
2014-09-19,3223,469950.0,5,3.0,low_end
2015-04-06,2270,469900.0,3,2.5,low_end
2014-06-27,2990,469900.0,4,2.5,low_end
2014-07-28,1530,469775.0,2,1.75,low_end
2015-01-05,1930,469500.0,4,2.75,low_end
2014-08-12,2970,469500.0,5,2.5,low_end
2015-04-28,1850,469500.0,3,2.25,low_end
2014-09-24,2090,469500.0,4,2.5,low_end
2014-09-04,1820,469000.0,3,2.25,low_end
2015-01-27,2070,469000.0,3,2.25,low_end
2014-06-18,2240,469000.0,5,2.5,low_end
2015-03-30,1300,469000.0,3,2.0,low_end
2014-06-02,950,469000.0,3,1.0,low_end
2014-08-18,1370,469000.0,3,3.25,low_end
2014-11-26,2620,469000.0,3,2.25,low_end
2015-03-27,2960,469000.0,4,1.75,low_end
2015-03-02,2240,469000.0,4,2.5,low_end
2014-12-30,1480,469000.0,3,1.75,low_end
2015-04-08,3550,469000.0,4,2.75,low_end
2014-09-30,1390,469000.0,3,3.25,low_end
2014-05-06,1030,469000.0,2,1.0,low_end
2014-10-17,1190,469000.0,3,2.5,low_end
2014-12-10,1440,469000.0,3,2.25,low_end
2014-07-16,1680,469000.0,3,1.75,low_end
2014-07-10,2690,469000.0,5,2.5,low_end
2014-08-18,1120,469000.0,2,1.0,low_end
2014-06-16,1350,468500.0,3,2.5,low_end
2014-07-25,2250,468000.0,4,1.75,low_end
2015-04-14,1470,468000.0,3,2.25,low_end
2014-07-25,1630,468000.0,3,2.25,low_end
2015-03-17,1370,468000.0,3,1.5,low_end
2015-05-04,2480,468000.0,4,2.5,low_end
2014-05-27,1160,468000.0,2,1.0,low_end
2014-11-10,1250,468000.0,2,1.75,low_end
2015-03-19,3040,468000.0,4,2.5,low_end
2014-11-12,1570,468000.0,3,2.0,low_end
2015-04-13,1510,468000.0,2,1.75,low_end
2014-07-09,2100,468000.0,4,2.5,low_end
2014-07-08,1830,468000.0,3,1.5,low_end
2014-08-18,1480,468000.0,2,2.5,low_end
2015-02-11,2150,468000.0,4,2.5,low_end
2015-01-05,1830,467500.0,3,1.0,low_end
2014-09-29,2260,467500.0,3,1.75,low_end
2015-02-13,1700,467500.0,3,1.0,low_end
2015-02-22,1490,467500.0,2,1.75,low_end
2014-10-06,2040,467500.0,3,1.75,low_end
2014-12-01,3160,467500.0,4,2.5,low_end
2014-05-23,1620,467100.0,3,1.75,low_end
2014-10-23,1320,467000.0,2,1.5,low_end
2014-10-17,2500,467000.0,5,2.25,low_end
2014-11-10,1690,467000.0,3,2.5,low_end
2014-07-11,1140,467000.0,2,2.5,low_end
2015-03-22,1840,467000.0,3,2.0,low_end
2015-02-03,1530,467000.0,3,2.5,low_end
2015-05-11,1220,467000.0,3,1.0,low_end
2015-04-07,1425,467000.0,3,2.5,low_end
2015-03-30,2080,467000.0,5,2.0,low_end
2014-10-29,1990,467000.0,3,2.5,low_end
2014-05-20,1270,467000.0,3,2.25,low_end
2015-04-27,3460,467000.0,3,2.5,low_end
2015-04-10,2220,467000.0,4,2.5,low_end
2014-09-03,1420,467000.0,3,2.25,low_end
2014-05-15,1660,467000.0,3,1.0,low_end
2015-02-04,2170,467000.0,4,2.75,low_end
2014-12-01,2660,467000.0,3,1.75,low_end
2014-08-14,1360,466950.0,3,1.0,low_end
2014-06-05,1480,466800.0,3,2.5,low_end
2015-03-16,1730,466750.0,4,2.0,low_end
2014-06-05,1430,466500.0,3,1.0,low_end
2015-02-10,1340,466200.0,3,1.5,low_end
2015-01-28,1880,466000.0,3,2.25,low_end
2014-07-15,1140,466000.0,2,1.5,low_end
2015-04-29,2240,466000.0,4,2.0,low_end
2014-12-11,1680,466000.0,3,1.75,low_end
2014-12-02,2170,466000.0,4,2.25,low_end
2014-06-17,2340,465950.0,4,2.5,low_end
2014-05-15,1260,465750.0,3,1.5,low_end
2014-12-18,2670,465750.0,3,2.5,low_end
2014-06-02,1890,465500.0,3,1.75,low_end
2014-05-23,2430,465425.0,4,2.75,low_end
2014-06-12,1940,465250.0,5,2.0,low_end
2014-05-30,1820,465000.0,4,2.25,low_end
2014-08-27,3030,465000.0,4,2.5,low_end
2014-06-17,1494,465000.0,2,2.0,low_end
2015-03-18,2210,465000.0,4,2.25,low_end
2014-08-19,1720,465000.0,3,1.75,low_end
2014-05-28,1840,465000.0,3,2.25,low_end
2014-11-06,1430,465000.0,3,2.0,low_end
2014-11-03,2000,465000.0,4,2.0,low_end
2014-12-22,2550,465000.0,5,2.5,low_end
2014-06-06,2070,465000.0,4,2.25,low_end
2014-05-15,1410,465000.0,3,1.75,low_end
2015-01-22,2010,465000.0,5,3.0,low_end
2014-09-25,3050,465000.0,4,2.5,low_end
2014-05-09,1930,465000.0,4,2.5,low_end
2015-04-29,1150,465000.0,3,1.0,low_end
2015-04-09,2050,465000.0,3,2.5,low_end
2014-12-09,2870,465000.0,3,2.5,low_end
2014-05-28,4250,465000.0,6,3.25,low_end
2014-10-30,1580,465000.0,3,1.0,low_end
2014-10-29,2290,465000.0,3,3.0,low_end
2015-05-08,2330,465000.0,5,1.75,low_end
2014-12-17,900,465000.0,3,1.5,low_end
2014-06-04,910,465000.0,3,1.0,low_end
2015-04-09,800,465000.0,3,1.0,low_end
2015-04-20,2090,465000.0,4,2.5,low_end
2015-04-22,1650,465000.0,3,2.5,low_end
2014-08-25,2190,465000.0,4,2.75,low_end
2014-09-25,1100,465000.0,3,1.0,low_end
2014-07-23,2150,465000.0,3,2.5,low_end
2014-06-11,1470,465000.0,4,1.75,low_end
2014-12-08,1390,465000.0,2,2.25,low_end
2015-01-14,2714,465000.0,3,2.5,low_end
2014-12-10,1830,465000.0,5,1.5,low_end
2014-06-17,1430,465000.0,2,2.75,low_end
2014-06-11,2090,465000.0,4,2.5,low_end
2014-11-19,2300,465000.0,4,2.5,low_end
2014-09-09,3210,465000.0,5,4.0,low_end
2014-12-01,1480,465000.0,3,1.75,low_end
2015-03-26,1120,465000.0,2,1.0,low_end
2014-06-27,3060,465000.0,4,2.5,low_end
2014-05-06,1970,465000.0,3,2.25,low_end
2014-10-08,910,465000.0,3,1.0,low_end
2014-12-02,1450,465000.0,3,2.5,low_end
2014-10-17,1920,465000.0,3,2.25,low_end
2015-05-13,1640,465000.0,4,1.75,low_end
2015-01-30,1840,465000.0,3,2.0,low_end
2015-04-15,1120,465000.0,2,1.5,low_end
2014-12-16,2820,465000.0,4,2.5,low_end
2015-01-09,1450,465000.0,3,2.25,low_end
2014-10-01,1730,465000.0,4,1.75,low_end
2014-10-24,1020,465000.0,1,1.0,low_end
2014-11-13,2760,465000.0,3,1.75,low_end
2014-05-27,1560,465000.0,3,2.0,low_end
2014-11-11,2200,465000.0,4,2.5,low_end
2015-03-03,1920,465000.0,3,2.5,low_end
2014-10-27,730,465000.0,2,1.0,low_end
2014-06-16,2670,465000.0,3,2.25,low_end
2014-05-12,2020,465000.0,3,1.5,low_end
2015-04-02,1890,465000.0,3,2.5,low_end
2014-12-08,1810,465000.0,4,1.75,low_end
2014-09-18,1560,465000.0,3,2.0,low_end
2014-09-24,2100,465000.0,4,2.25,low_end
2015-01-16,2550,465000.0,4,2.25,low_end
2015-03-03,1440,465000.0,3,2.5,low_end
2015-05-01,1210,465000.0,3,1.0,low_end
2014-08-13,2140,465000.0,4,2.25,low_end
2014-07-18,2340,465000.0,4,2.25,low_end
2014-06-18,1510,465000.0,3,1.75,low_end
2014-11-06,2170,465000.0,4,2.5,low_end
2015-02-21,1430,465000.0,3,2.0,low_end
2014-11-06,3020,465000.0,5,2.25,low_end
2015-04-27,1490,465000.0,3,1.75,low_end
2014-10-29,1590,465000.0,3,1.75,low_end
2015-03-13,1730,465000.0,3,1.75,low_end
2015-04-24,930,465000.0,3,1.0,low_end
2015-01-27,1460,465000.0,3,1.5,low_end
2014-11-12,2560,465000.0,3,2.25,low_end
2015-04-21,1280,465000.0,3,1.5,low_end
2015-01-15,1450,465000.0,2,1.5,low_end
2014-08-12,1220,465000.0,2,1.5,low_end
2014-06-05,1530,465000.0,3,2.25,low_end
2014-08-12,3360,465000.0,4,2.25,low_end
2014-11-07,2590,465000.0,4,2.5,low_end
2014-12-18,1600,465000.0,3,2.5,low_end
2015-03-27,2000,465000.0,5,1.75,low_end
2015-02-09,1470,465000.0,4,2.0,low_end
2014-11-12,1510,465000.0,3,3.25,low_end
2014-05-13,1270,465000.0,3,1.5,low_end
2015-01-30,1750,465000.0,5,1.5,low_end
2015-05-12,2350,464950.0,4,2.25,low_end
2015-03-19,2190,464950.0,3,2.0,low_end
2014-07-11,2230,464950.0,4,2.5,low_end
2015-04-23,1640,464950.0,4,2.5,low_end
2014-07-28,1200,464950.0,3,1.5,low_end
2014-06-27,2020,464900.0,4,2.25,low_end
2014-10-05,2040,464625.0,4,2.75,low_end
2014-05-23,1120,464600.0,3,1.75,low_end
2015-01-21,1690,464550.0,3,1.5,low_end
2014-08-01,1750,464500.0,4,2.5,low_end
2014-06-24,1150,464500.0,3,1.75,low_end
2015-02-17,2940,464500.0,5,1.5,low_end
2014-10-16,780,464050.0,2,1.0,low_end
2014-08-07,1690,464000.0,3,2.5,low_end
2014-05-19,1630,464000.0,3,1.75,low_end
2014-05-13,3400,464000.0,5,2.5,low_end
2014-08-11,2460,464000.0,3,2.5,low_end
2015-03-24,3140,464000.0,4,2.5,low_end
2014-12-05,730,464000.0,2,2.75,low_end
2015-03-30,2000,464000.0,5,2.0,low_end
2015-02-05,2220,464000.0,4,2.25,low_end
2014-06-11,2180,464000.0,4,2.5,low_end
2015-01-21,1630,464000.0,3,2.0,low_end
2014-06-19,1320,464000.0,3,1.0,low_end
2015-05-06,1230,464000.0,2,2.0,low_end
2014-07-17,2300,464000.0,6,3.0,low_end
2015-02-26,1770,464000.0,3,2.5,low_end
2015-05-04,3250,463828.0,5,1.75,low_end
2015-03-31,980,463800.0,3,1.5,low_end
2014-09-30,1090,463500.0,1,1.0,low_end
2015-04-21,2020,463000.0,3,1.75,low_end
2014-06-05,1640,463000.0,3,2.5,low_end
2015-02-03,1590,463000.0,3,2.0,low_end
2014-05-02,1710,463000.0,3,1.75,low_end
2014-07-30,2010,463000.0,3,2.5,low_end
2014-05-09,1150,463000.0,2,1.0,low_end
2014-08-22,1250,463000.0,2,1.0,low_end
2014-09-09,2190,463000.0,3,2.5,low_end
2015-01-06,1250,463000.0,3,1.0,low_end
2014-12-18,1900,463000.0,4,2.75,low_end
2014-07-09,1980,463000.0,4,2.5,low_end
2015-01-16,2680,463000.0,4,2.5,low_end
2014-08-20,2010,462608.0,3,2.5,low_end
2014-11-11,1430,462600.0,3,1.75,low_end
2014-08-22,1320,462600.0,3,2.0,low_end
2015-04-14,1070,462550.0,2,1.75,low_end
2015-04-13,1656,462500.0,3,2.5,low_end
2014-09-10,1540,462500.0,4,1.0,low_end
2015-03-02,2390,462500.0,6,3.0,low_end
2014-08-21,2350,462500.0,3,2.25,low_end
2014-11-18,1540,462500.0,2,2.0,low_end
2014-09-30,1690,462500.0,2,2.0,low_end
2014-12-22,1860,462370.0,2,2.25,low_end
2014-07-29,2840,462000.0,5,1.75,low_end
2015-03-21,2060,462000.0,4,2.5,low_end
2014-05-23,1300,462000.0,3,1.75,low_end
2014-11-05,1890,462000.0,3,2.75,low_end
2014-05-19,1710,462000.0,3,1.5,low_end
2014-05-19,1250,462000.0,5,1.75,low_end
2015-01-14,2640,462000.0,4,2.5,low_end
2014-06-07,3070,462000.0,4,2.5,low_end
2015-04-02,1380,462000.0,5,2.0,low_end
2015-04-23,2090,461550.0,3,1.5,low_end
2015-03-27,2820,461500.0,5,3.25,low_end
2014-08-29,1210,461100.0,2,2.25,low_end
2014-07-29,1260,461000.0,4,1.0,low_end
2014-06-18,2770,461000.0,3,3.25,low_end
2014-05-19,1060,461000.0,2,1.0,low_end
2015-04-03,1620,461000.0,3,2.25,low_end
2014-08-20,1420,461000.0,3,1.75,low_end
2014-08-14,1850,461000.0,3,2.25,low_end
2014-06-30,3600,461000.0,3,1.75,low_end
2015-04-10,1700,461000.0,4,2.75,low_end
2015-02-23,1270,461000.0,3,1.5,low_end
2015-02-19,1690,461000.0,3,2.5,low_end
2014-10-07,3202,460940.0,4,2.5,low_end
2014-07-16,1490,460500.0,3,1.0,low_end
2015-02-18,2170,460500.0,4,2.5,low_end
2014-09-29,3284,460458.0,4,2.5,low_end
2014-05-27,1600,460000.0,3,3.5,low_end
2014-10-21,2200,460000.0,4,2.75,low_end
2014-05-06,1230,460000.0,2,2.25,low_end
2014-05-26,2730,460000.0,2,1.5,low_end
2015-05-06,2008,460000.0,5,3.0,low_end
2014-07-08,2620,460000.0,4,2.5,low_end
2014-11-20,2090,460000.0,4,2.0,low_end
2014-09-24,2390,460000.0,3,2.5,low_end
2015-03-25,1520,460000.0,3,1.75,low_end
2014-09-09,1600,460000.0,3,2.0,low_end
2014-11-14,1720,460000.0,4,1.75,low_end
2015-01-15,1870,460000.0,3,1.5,low_end
2015-05-06,1880,460000.0,2,2.5,low_end
2015-03-18,1620,460000.0,3,2.25,low_end
2014-12-01,1430,460000.0,2,1.0,low_end
2014-09-05,1860,460000.0,3,1.0,low_end
2014-06-16,1090,460000.0,2,1.5,low_end
2015-01-23,2860,460000.0,4,2.25,low_end
2015-01-13,3460,460000.0,4,2.75,low_end
2014-08-05,1370,460000.0,3,1.75,low_end
2014-05-09,1750,460000.0,4,1.75,low_end
2014-05-23,1670,460000.0,3,1.0,low_end
2015-04-22,1200,460000.0,3,2.0,low_end
2014-11-12,2080,460000.0,4,2.5,low_end
2014-06-11,2060,460000.0,3,2.0,low_end
2015-02-25,3100,460000.0,5,4.5,low_end
2014-07-01,1450,460000.0,3,2.5,low_end
2014-08-25,1440,460000.0,3,1.75,low_end
2014-06-27,2110,460000.0,4,2.5,low_end
2014-12-30,1290,460000.0,3,1.75,low_end
2015-04-13,1020,460000.0,2,1.0,low_end
2014-09-16,1860,460000.0,3,2.0,low_end
2014-05-28,2230,460000.0,4,3.0,low_end
2014-07-16,1910,460000.0,5,2.0,low_end
2014-08-18,1650,460000.0,3,2.25,low_end
2014-12-01,2690,460000.0,4,2.25,low_end
2015-01-13,1960,460000.0,4,2.0,low_end
2014-10-14,1790,460000.0,2,1.5,low_end
2015-05-04,1453,460000.0,3,2.25,low_end
2014-09-12,1400,460000.0,3,1.75,low_end
2014-06-26,1730,460000.0,3,2.5,low_end
2015-04-23,2680,460000.0,4,2.5,low_end
2014-12-11,1390,460000.0,2,1.75,low_end
2014-10-28,2230,460000.0,4,3.0,low_end
2015-02-20,1130,460000.0,3,1.0,low_end
2015-04-16,2930,460000.0,3,2.0,low_end
2014-11-19,1820,460000.0,2,1.5,low_end
2014-06-16,890,460000.0,2,1.0,low_end
2015-03-29,850,460000.0,2,1.0,low_end
2014-07-11,1610,460000.0,3,2.5,low_end
2015-05-08,1520,460000.0,3,3.0,low_end
2014-05-07,1760,460000.0,3,2.0,low_end
2015-03-11,1030,460000.0,2,1.0,low_end
2014-11-14,880,460000.0,2,1.0,low_end
2014-09-05,1420,460000.0,3,1.75,low_end
2015-04-17,1870,460000.0,4,1.75,low_end
2014-10-07,2560,460000.0,3,1.75,low_end
2014-05-13,2350,460000.0,3,2.25,low_end
2014-12-31,2720,460000.0,3,2.5,low_end
2014-09-18,1690,460000.0,3,2.5,low_end
2014-09-02,1140,460000.0,3,1.0,low_end
2014-06-16,1550,460000.0,3,1.75,low_end
2014-09-03,2080,460000.0,3,2.25,low_end
2015-04-07,1530,460000.0,3,2.25,low_end
2014-10-02,2870,460000.0,4,3.5,low_end
2015-03-02,1210,460000.0,3,1.75,low_end
2014-07-25,2200,460000.0,4,2.5,low_end
2014-07-31,1400,460000.0,3,1.75,low_end
2014-10-16,1370,460000.0,3,3.25,low_end
2014-09-26,1300,460000.0,3,1.75,low_end
2015-04-17,1560,460000.0,4,1.75,low_end
2014-06-26,2550,460000.0,4,2.5,low_end
2014-10-27,1660,460000.0,3,1.75,low_end
2015-03-19,1970,460000.0,3,1.75,low_end
2014-06-23,3390,460000.0,5,2.5,low_end
2015-03-18,1080,460000.0,2,2.0,low_end
2014-12-12,4190,460000.0,4,2.5,low_end
2014-08-21,1830,460000.0,2,2.5,low_end
2014-10-06,2350,459995.0,4,2.5,low_end
2014-05-02,2680,459990.0,3,2.5,low_end
2015-03-13,2340,459950.0,3,2.5,low_end
2014-08-08,2430,459950.0,4,1.75,low_end
2014-06-13,1850,459950.0,3,1.75,low_end
2015-05-05,3078,459950.0,5,2.75,low_end
2014-09-25,2800,459950.0,4,2.5,low_end
2014-06-23,2000,459950.0,4,2.5,low_end
2015-04-14,2760,459950.0,4,2.0,low_end
2014-08-11,2340,459900.0,3,1.75,low_end
2014-05-30,2580,459900.0,3,1.75,low_end
2014-12-08,2250,459900.0,3,2.25,low_end
2014-11-18,1690,459800.0,3,2.0,low_end
2014-07-05,1470,459500.0,3,1.75,low_end
2014-12-29,2060,459500.0,4,2.5,low_end
2014-07-01,1250,459500.0,2,1.0,low_end
2014-08-25,1170,459500.0,2,1.5,low_end
2015-01-06,1480,459000.0,3,2.0,low_end
2015-01-23,1900,459000.0,4,3.0,low_end
2014-06-27,2530,459000.0,4,3.0,low_end
2015-04-02,2360,459000.0,4,2.0,low_end
2014-12-15,1170,459000.0,2,1.75,low_end
2014-08-20,2650,459000.0,5,2.5,low_end
2015-03-18,1010,459000.0,2,2.25,low_end
2014-10-07,1160,459000.0,3,1.5,low_end
2014-10-30,1730,459000.0,3,1.75,low_end
2014-08-26,1560,459000.0,4,2.0,low_end
2015-03-23,1320,459000.0,3,1.0,low_end
2014-06-01,1620,459000.0,3,1.75,low_end
2015-04-14,2020,459000.0,4,1.5,low_end
2014-10-16,2260,459000.0,4,1.75,low_end
2014-10-21,1780,459000.0,3,2.5,low_end
2014-07-22,1480,459000.0,2,2.0,low_end
2015-05-04,2440,459000.0,3,3.0,low_end
2014-09-15,1240,459000.0,2,2.5,low_end
2014-10-09,2790,459000.0,4,2.75,low_end
2014-06-25,2640,459000.0,5,3.5,low_end
2014-10-22,1530,458950.0,2,1.0,low_end
2014-10-16,1160,458500.0,2,1.75,low_end
2015-04-24,1280,458500.0,3,1.5,low_end
2014-06-23,1890,458500.0,3,2.0,low_end
2015-02-23,1250,458500.0,3,1.75,low_end
2014-12-08,1330,458450.0,4,1.0,low_end
2014-07-08,1910,458400.0,4,2.5,low_end
2014-07-30,1570,458000.0,3,1.5,low_end
2014-06-13,2020,458000.0,3,2.0,low_end
2014-05-14,1660,458000.0,3,1.0,low_end
2014-10-22,2150,458000.0,3,2.25,low_end
2014-06-17,1550,458000.0,4,1.5,low_end
2014-05-20,2140,458000.0,1,2.25,low_end
2014-05-30,3090,458000.0,5,2.5,low_end
2014-12-04,1390,458000.0,3,4.0,low_end
2014-07-28,3217,458000.0,4,3.5,low_end
2014-09-15,990,458000.0,2,1.75,low_end
2014-12-12,3280,458000.0,4,3.0,low_end
2014-06-20,1870,458000.0,3,2.5,low_end
2015-04-22,1470,458000.0,3,1.5,low_end
2014-06-24,1430,457500.0,3,2.25,low_end
2014-11-04,840,457500.0,2,1.0,low_end
2015-04-03,960,457500.0,3,1.0,low_end
2014-07-31,1500,457500.0,3,2.5,low_end
2015-04-29,1210,457500.0,3,1.0,low_end
2014-05-27,1840,457500.0,3,1.75,low_end
2014-07-29,2050,457000.0,3,2.5,low_end
2015-04-15,2200,457000.0,4,2.5,low_end
2014-10-31,1380,457000.0,2,2.5,low_end
2014-08-05,2820,457000.0,4,2.5,low_end
2014-11-20,2060,457000.0,2,1.75,low_end
2015-03-30,1440,457000.0,2,2.0,low_end
2014-11-24,1170,457000.0,3,1.0,low_end
2014-06-30,1220,457000.0,3,2.5,low_end
2014-08-27,2100,457000.0,4,1.75,low_end
2014-11-12,2800,457000.0,4,3.0,low_end
2014-11-11,1690,457000.0,3,1.75,low_end
2014-11-18,2820,456700.0,3,1.75,low_end
2015-05-14,2580,456500.0,4,2.5,low_end
2014-12-09,2000,456500.0,4,3.5,low_end
2014-11-04,2400,456500.0,4,2.5,low_end
2014-07-25,1290,456500.0,3,1.0,low_end
2015-01-20,2090,456500.0,3,2.25,low_end
2015-04-22,1210,456200.0,2,1.75,low_end
2014-12-04,1750,456150.0,3,2.25,low_end
2014-06-20,1440,456000.0,3,1.5,low_end
2014-10-02,2220,456000.0,4,1.5,low_end
2015-04-13,1820,456000.0,3,2.5,low_end
2014-08-28,1870,456000.0,3,2.0,low_end
2014-09-09,2130,456000.0,3,2.5,low_end
2014-06-05,1670,456000.0,4,1.75,low_end
2014-11-07,2720,456000.0,5,2.75,low_end
2014-09-05,1700,456000.0,4,1.0,low_end
2015-04-01,2720,455950.0,4,2.5,low_end
2015-04-28,1820,455850.0,3,2.25,low_end
2014-07-28,1690,455800.0,3,2.5,low_end
2014-05-27,2420,455600.0,3,2.5,low_end
2015-02-03,2290,455500.0,3,1.75,low_end
2014-05-27,1460,455500.0,3,2.0,low_end
2015-02-06,1870,455000.0,5,2.0,low_end
2014-06-04,1420,455000.0,3,1.75,low_end
2014-06-16,1310,455000.0,2,1.5,low_end
2015-04-10,1790,455000.0,3,2.25,low_end
2015-02-02,1380,455000.0,3,1.5,low_end
2014-10-14,1340,455000.0,4,1.0,low_end
2015-04-06,1190,455000.0,2,2.0,low_end
2014-11-17,1920,455000.0,4,1.75,low_end
2015-05-03,980,455000.0,2,1.0,low_end
2014-05-06,2240,455000.0,5,2.5,low_end
2015-05-04,1140,455000.0,2,1.0,low_end
2015-01-08,1070,455000.0,2,1.0,low_end
2015-05-08,1770,455000.0,4,2.5,low_end
2014-06-11,3170,455000.0,4,2.5,low_end
2014-07-25,2180,455000.0,3,2.25,low_end
2015-02-25,1510,455000.0,5,2.0,low_end
2014-10-29,1180,455000.0,3,2.5,low_end
2014-06-20,2450,455000.0,4,2.25,low_end
2014-06-20,1470,455000.0,3,2.25,low_end
2015-04-29,1090,455000.0,2,1.5,low_end
2014-10-08,1870,455000.0,3,2.25,low_end
2015-02-13,1790,455000.0,4,1.75,low_end
2014-11-14,1300,455000.0,3,1.75,low_end
2014-09-30,1350,455000.0,2,1.75,low_end
2015-05-05,2210,455000.0,4,2.5,low_end
2015-04-27,2400,455000.0,3,1.0,low_end
2015-04-22,830,455000.0,2,1.0,low_end
2014-12-30,2380,455000.0,4,2.0,low_end
2014-08-12,1600,455000.0,3,2.5,low_end
2014-10-09,3080,455000.0,5,3.5,low_end
2015-04-02,1330,455000.0,2,1.0,low_end
2014-11-20,1350,455000.0,2,2.0,low_end
2014-09-23,2440,455000.0,4,2.5,low_end
2015-02-23,1250,455000.0,3,1.5,low_end
2015-03-25,1260,455000.0,2,1.5,low_end
2014-06-08,1300,455000.0,3,1.0,low_end
2014-08-22,910,455000.0,2,1.5,low_end
2014-06-24,2950,455000.0,4,2.5,low_end
2014-07-23,2090,455000.0,4,2.5,low_end
2014-08-11,2720,455000.0,3,2.75,low_end
2015-05-08,910,455000.0,2,1.0,low_end
2015-03-26,1880,455000.0,4,1.5,low_end
2015-04-23,1640,455000.0,3,2.0,low_end
2015-03-02,2710,455000.0,4,2.5,low_end
2015-01-27,1430,455000.0,2,1.0,low_end
2014-11-25,1760,455000.0,3,1.75,low_end
2014-07-14,1480,455000.0,3,1.0,low_end
2014-09-29,1030,455000.0,2,1.0,low_end
2014-06-02,1170,455000.0,2,1.0,low_end
2014-06-06,2050,455000.0,4,1.75,low_end
2014-07-23,2480,455000.0,4,3.0,low_end
2015-01-21,3060,455000.0,4,1.75,low_end
2015-01-13,1020,455000.0,2,1.5,low_end
2014-10-21,1700,455000.0,3,1.75,low_end
2014-09-05,3470,455000.0,5,2.25,low_end
2014-12-15,2120,455000.0,4,2.0,low_end
2014-10-10,1270,455000.0,3,1.75,low_end
2014-06-18,1180,455000.0,3,1.75,low_end
2014-05-15,1870,455000.0,3,2.5,low_end
2014-12-26,1980,455000.0,3,2.5,low_end
2014-07-08,3440,455000.0,4,3.5,low_end
2015-05-08,1780,455000.0,4,2.5,low_end
2014-06-02,1140,455000.0,2,1.0,low_end
2015-01-21,890,455000.0,3,1.75,low_end
2014-08-28,3030,455000.0,4,2.75,low_end
2014-05-13,3360,455000.0,4,2.5,low_end
2014-06-24,1200,455000.0,2,1.5,low_end
2014-11-03,1320,455000.0,4,2.5,low_end
2015-03-02,2500,455000.0,5,2.0,low_end
2014-08-01,1320,455000.0,3,1.75,low_end
2014-11-13,2090,455000.0,3,2.5,low_end
2014-06-06,1740,455000.0,4,2.25,low_end
2014-12-03,2811,455000.0,4,2.5,low_end
2015-04-10,2413,454950.0,4,2.5,low_end
2015-02-26,2130,454900.0,3,1.75,low_end
2014-08-05,2490,454800.0,4,2.25,low_end
2015-04-27,2810,454450.0,4,3.0,low_end
2015-05-04,1470,454280.0,3,2.5,low_end
2015-04-10,2630,454200.0,4,2.5,low_end
2014-09-05,2530,454000.0,3,2.5,low_end
2015-02-11,3040,454000.0,4,2.5,low_end
2015-04-22,2550,454000.0,5,2.25,low_end
